processed_text,comments_count
имя сотрудник мосметро говорить весь спасибо поздравление,34.0
мы значит сеть наш нейронный связь становиться крутой самый время запускать чат бот надеяться наш робот мощный искусственный интеллект стать ваш надёжный друг помощник знать отвечать каверзный очень вопрос поговорить прекрасный бот выглядеть решить выбор имя хотеть доверить предлагать коммент свой вариант имя любой персонаж картинка три сразу хороший вариант вынести голосование активный гражданин автор крепко пожать рука подарить наш крутой сувенир итог подвести течение месяц вперёд,125.0
завершать наш парад поезд самый современный комфортный поезд москва мы год покорить линия метро наш сердечко,125.0
сильный независимый око свой время побывать линия выбрать любимый ходить,88.0
житель древний русь наш молодой тип подвижный состав русич курсировать арбатско покровский кольцевой бутовский линия,82.0
следующий поколение поезд иметь собственный буквенный обозначение номерной самый распространить мир состав такой линия,85.0
следовать наш самый старый подвижный состав назвать дед обидеться найти пока таганско краснопресненский линия,71.0
первый ваш экран прибывать ретропоезд сокольник стилизовать первый поезд мосметро обычно возить пассажир сокольнический линия,59.0
лишний улица выйти маска перчатка вообще остаться дом день рождение делать смотреть наш парад поезд соцсеть лайк коммент репост это всё мосметро,13.0
президент россия владимир путин поздравить коллектив ветеран московский метрополитен мосметро,20.0
мы сегодня год праздновать онлайн ваш поздравление ждать коммент праздничный фото видео выкладывать хештег мосметро праздничный ссылка,82.0
сегодня проводить парад ваш бумажный поезд скачивать выкройка модель ссылка собирать выкладывать фотография свой поезд комментарий весь работа поставить автор фото андрей казачук,69.0
год мосметро вырасти станция единица думать станция знать друг друг давать познакомить писать свой станция комментарий например наш открытка,48.0
поезд бывать ребёнок уверить знать ответ вопрос ребёнок знать поэтому просить наш маленький пассажир нарисовать поезд какой милый весёлый серьёзный похожий москва номерной поезд будущее фантазировать рисовать устроить онлайн выставка ваш работа обязательный условие рисунок должный присутствовать цифра делиться свой творение коммент автор иллюстрация святослав миронов мосметро,24.0
наш поезд маска курсировать кольцевой напоминать важно защитить окружающий мосметро транспортпротиввирус,102.0
описать мосметро один слово какой оно быстрый комфортный любимый свой вариант писать коммент пост посмотреть превратить облако тег олд,97.0
напоминать май проезд любой столичный общественный транспорт обязательный порядок необходимо маска перчатка этот средство защита позаботиться заранее приобретение появление маска перчатка считаться нарушение использование средство защита очень важный поэтому обязательный условие возвращение обычный жизнь беречь окружающий,125.0
год линия мосметро выйти именной тематический поезд тематический поезд помогать мы выбрать фильм вечер узнать новый дальний восток вычитать интересный факт метро пока ехать метро поезд метро понять согласиться невозможно пройти серьёзный лицо мимо ока тигр подмигнуть персонаж союзмультфильм объявлять минутка ностальгия тематический состав нравиться писать коммент фотография мосметро,72.0
май открывать ранее закрытый вестибюль станция мосметро вестибюль станция пассажиропоток всё ещё маленький раз остаться временно закрытый сам станция продолжать работать вход метро выход город возможный расположить непосредственный близость продолжать работа соседний вестибюль полный список наш сайт,14.0
выходить работа май напоминать проезд общественный транспорт нужно заранее оформить цифровой пропуск привязать он номер ваш карта тройка социальный карта сайт привязать карта пропуск менее час поездка проверить привязка карта пропуск единый транспортный портал также помощь специальный бот,33.0
летие победа академический хор московский метрополитен тараканов тёмный ночь,8.0
флешмоб запускать сидеть участвовать время объяснять ссылка наш пост переходить присоединяться стать часть история мосметро,16.0
осторожно дверь закрываться следующий станция любимый диван,23.0
первый сделать карантин сыграть партейка твистереть,12.0
тигр мосметро смотреть грустный глаз ждать вернуться,73.0
спускаться мосметро месяц,79.0
долгий изолироваться широкий полёт фантазия возможность превратить один станция мосметро личный апартамент какой станция выбрать почему быть обустраиваться,67.0
регулярно изгонять злой дух коронавирус рекомендовать оставаться дом всё таки поехать мосметро использовать маска перчатка это важно это нужно,15.0
надеяться день прежний оставаться дом всё прийтись выехать дело пожалуйста позаботиться свой защита несмотря регулярно всё дезинфицировать надевать мосметро медицинский маска одноразовый перчатка защищать болезнь окружающий кстати следующий неделя маска купить метро приобрести заранее вынужденный поездка,58.0
май низкий нагрузка временно закрой вестибюль станция мосметро общий число станция который коснуться мера сам станция продолжить работать штатный режим вход метро выход город возможный расположить непосредственный близость продолжать работа соседний вестибюль полный список наш сайт,36.0
проверить компьютер привязать карта тройка цифровой пропуск удобно единый транспортный портал делать рука смартфон появиться быстрый простой способ обратиться помощь специальный бот оформить пропуск предложить ссылка внести свой дать,40.0
настолько соскучиться мосметро оно сниться,45.0
знать заняться самоизоляция предлагать пофантазировать тема название станция мосметро ваш фамилия итог сделать обои ваш смартфон необходимо течение час прислать комментарий этот пост название станция любимый число максимум трехзначный время пойти оставайтесьдом оставайтесьсмосметро,125.0
сегодняшний день май мочь продлить рабочий пропуск получить новый забыть передвигаться общественный транспорт москва пропуск должный привязать карта тройка социальный карта последний день тройка стать значительно близкий заказать дом яндекс лавка приобрести отделение сбербанк втб почта банк также магазин магнит,21.0
знать мосметро угадать станция фрагмент декор,24.0
самый время домашний условие нужно обязательно попробовать сделать супер яркий макияж изменить причёска цвет волос вспомнить снимать лак делать маникюр сбрить борода наоборот отрастить викинг вернуться мосметро поразить свой красота эксперимент наш зеркало,17.0
мосметро начать устанавливать автоматический санитайзер постепенно количество увеличиваться загрузить станция диспенсер стать проходить мимо забыть пшикнуться угостить порция антисептик,61.0
продолжать уборка взыскательный взгляд,62.0
сегодня год депо северный первый мосметро ввести эксплуатация поздравлять,49.0
мочь наблюдать золотой луч солнце вестибюль мосметро готовый признать дом,27.0
апрель низкий нагрузка временно закрывать вестибюль станция мосметро пассажир немного соблюдение социальный дистанция место весь хватить станция быть работать обычный режим вестибюль закрытый апрель продолжить отдыхать полный список наш сайт,44.0
самоизоляция повод забывать физический форма мечтать такой тренажёр мосметро топовый модель дополнить оригинальный поручень дополнить балюстрада лампа голосовой сопровождение сам такой мечтать,14.0
актуальный народный мудрость версия мосметро беречь платье снова сидеть дом плевать колодец сидеть дом заварить каша сидеть дом работа волк сидеть дом хвалить сон сидеть дом гость сидеть дом глядеть косо сидеть дом дразнить собака сидеть дом свой вариант писать комментарий,22.0
светильник метро необходимость архитектор умудриться превратить произведение искусство станция мосметро ваш самый красивый,38.0
какой идеальный дистанция нужно соблюдать примерно равный расстояние ваш диван близкий станция мосметро мчаться работа бороться вирус помогать другой соблюдать дистанция метр,22.0
напоминать завтра проезд мосметро мцк карта тройка социальный карта номер который внести цифровой пропуск привязать карта пропуск менее час первый поездка остаться время приобрести карта тройка внести дать тройка социальный карта цифровой пропуск сайт проверить привязка карта пропуск единый транспортный портал,66.0
находиться дом нужно стараться держать тонус тело смекалочка проверить ваш внимательность очень магический квадрат спрятать наш профессия состоять один слово направление поиск первый человек найти получить лайк оставайтесьдом оставайтесьсмосметро,27.0
апрель приостановить продажа бумажный билет апрель оплата проезд помощь бумажный билет банковский карта мобильный телефон турникет работать проезд мосметро мцк карта тройка социальный карта номер который внести цифровой пропуск важно внести дать транспортный карта нужно менее час первый поездка проверить привязаться карта тройка цифровой пропуск единый транспортный портал,75.0
конец год эксплуатация мосметро ввести новый тип подвижный состав русич момент отличаться плавность ход низкий уровень шум салон яркий равномерный освещение впервые вагон метро обладать система информирование голосовой оповещение светодиодный табло бежать строка интерактивный схема линия дверь поздний вагон начать оборудовать внешний сигнал закрытие дверь самый лампочка красный мигать сигнал вопрос засыпка называться первый опытный состав тип находиться ответ коммент,86.0
друг день самоизоляция время течь другой казаться апрель время ещё действительно позаботиться проезд общественный транспорт заранее важный момент карта тройка получить заранее ещё привязать карта тройка социальный карта цифровой пропуск это сделать сайт подробный информация изменение апрель инфографик,60.0
прежний дом прежний мой три обрабатывать,34.0
время тренировать разгуляться время домашний посиделки фантазия сказать станция мосметро самый хитрый название например станция волжский выход река рядом станция аэропорт давно аэродром,125.0
проверить ваш эрудиция область мосметро загадать один станция особенность находиться граница три город иметь выход весь три станция такой писать коммент,113.0
посмотреть такой красивый такой одинокий попросить расстраиваться благодарить оставаться дом,55.0
ровно год назад запустить самый современный поезд мосметро москва он сквозной проход вагон расширить дверь климатический система разъём зарядка гаджет сенсорный панель навигация другой особенность год линия выйти такой поезд это четверть подвижный состав,125.0
апрель закрываться некоторый вестибюль двадцать станция малый пассажиропоток сам станция продолжить работать войти выйти соседний вестибюль подробный читать сайт,32.0
видеть красавец работать пока оставаться дом напоминать оградить близкий болезнь,16.0
встретиться центр зал,20.0
победить мосметро останьсядом транспортпротиввирус,53.0
время навсегда транспортпротиввирус мосметро,38.0
вдохнуть полный грудь весенний ветерок особый необходимость улица выходить поэтому решить рассказать ветер метро особый запах ветер тоннель один первый приходить голова думать мосметро проветривание чистый воздух станция тоннель отвечать вентиляционный шахта один затягивать свежий воздух поверхность другой работать вытяжка шахта перекачивать сутки млрд кубометр воздух многократно обновлять кстати ночью продезинфицировать вентшахта,7.0
поиграть греческий язык это слово обозначать сотрудничество содействие помощь соучастие сообщничество прикладной смысл положительный отрицательный результат взаимодействие кто либо либо например врач прописывать несколько лекарство сразу эффект приём загадать слово подсказка метро жёлтый красный красный жёлтый нравиться первый правильно ответить,32.0
выглядеть дезинфекция вентиляционный шахта мосметро транспортпротиввирус,17.0
продолжать убирать дезинфицировать вдохновлять весенний уборка дом,20.0
сидеть дом соскучиться метро предлагать придумать название книга который мочь написать один условие главный герой мосметро несколько пример атлант расправить метро метрополитен пролетать метрополитеновский гнездо предложить,85.0
идеальный момент смотреть кино хороший фильм правильно хороший фильм который метро разгон пятничный скука такой нынче формулировка предлагать делиться комментарий любимый кинолента сцена мосметро другой метрополтен,46.0
тот любить пропускать новинка станция метро вагон появиться наклейка призывать держать дистанция прикреплять фото дом,125.0
сидеть дом спасибо знать занять ваш очумелый ручка мы возвращаться бумажный метро голд эдишн добавить тип око оригинальный окрас скорость собирать советовать выложить соцсеть поставить тег бумажноеметро необходимо,87.0
станция мосметро скучать пассажир понимать это вынужденный мера попросить комментарий станция который бывать частый скучать например фонвизинскаянескучать,125.0
пока дом мосметро мой три дезинфицировать,25.0
работать остальной мочь остаться дом рекомендовать выбирать удалённый пополнение проездной приложение метро москва оплата проезд прямо турникет,17.0
пока идти холодильник диван стол раковина пожалуйста помочь мы стать рассказать свой опыт использование мосметро,2.0
погода наш сторона шептать идим дом уверить поступать наслать занятие душа забывать правило личный гигиена радость встречать новый утро скоро снова выглянуть солнце уверить фото лев новосёлов,11.0
пока дом наш машинист продолжать работать тот обеспечивать тепло вода электричество следить наш безопасность тот бороться болезнь остаться дом мосметро,79.0
первый день общероссийский нерабочий неделя мосметро всё делать правильно спасибо оставаться дом останьсядом транспортпротиввирус,14.0
станция подсказывать остаться дом уберечь близкий,38.0
мосметро заботиться беречь близкий возможность оставаться дом,31.0
мой три дезинфицировать транспортпротиввирус,72.0
март год новый дата который занести богатый история мосметро открыть долгожданный многий пассажир второй участок некрасовский линия примыкать он участок большой кольцевой линия метро станция авиамоторный станция лефортово поезд курсировать некрасовка лефортово юго восточный окский стахановский нижегородский авиамоторный лефортово добро пожаловать семья,75.0
говорить дезинфицировать вообще всё шутить дезинфицировать тоннель неделя обеззаразить перегон большинство линия мосметро тупик соединительный ветка фотография мотовоз путевой промывочный агрегат который работать это,46.0
мочь подумать это новый блокбастер это транспортпротиввирус,29.0
ваш лента прийти мартовский метрокот заряжать пост лукас показать друг,33.0
убирать турникет менее один раз час тренд оплачивать проезд бесконтактный пополнять тройка приложение метро москва,72.0
дезинфекция эскалатор улыбка улыбаться частый беречь свой здоровье,57.0
завтра начинаться новый рабочий неделя это повод грустить некоторый мочь заранее поднять настроение утро день ранний открыть станция некрасовский линия некрасовка лухмановский улица дмитриевский косино который закрывать подключение шесть новый станция действовать инфраструктура бесплатный компенсационный автобус быть продолжать работать пока закончиться утренний час пик,20.0
добрый воскресный утро завтракать заваривать чашечка пельмень кастрюлька чай новость мэр москва сергей собянин сообщить мосметро быть закрывать коронавирус утренний новость подойти конец отдыхать продолжать работать,124.0
решать задачка помочь дать удалённый пополнение карта тройка вопрос какой максимальный количество время смочь записать удалённый платёж карта тройка ответ писать комментарий ваш предположение сам дело решить лайкнуть правильный коммент,50.0
мосметро обрабатывать состав тоннель который ездить специальный машина скорость каждый ночь проводить обработка тоннель дезинфицировать средство трилокс широкий спектр антимикробный противовирусный действие рекомендовать роспотребнадзор,99.0
главное внимание поручень сидение окно дверь кнопка схема это влажный уборка вагон мосметро выход линия проходить дезинфекция специальный средство который убивать широкий спектр бактерия вирус поезд москва око воздух обеззараживать встроить система кондиционирование ультрафиолетовый лампа работать прямо время движение поезд абсолютно безопасный,19.0
некрасовский линия станция некрасовка станция косино закрытый март временной ограничение нужный подключить шесть новый станция действовать инфраструктура работать бесплатный компенсационный автобус подробный ссылка,20.0
дезинфекция использовать средство убивать широкий спектр бактерия вирус ночью проводить генеральный уборка,58.0
мосметро вариант бесконтактный оплата любой вкус цвет карта тройка брелок браслет кольцо банковский карта смартфон часы пополнить тройка наш приложение метро москва самый актуальный лайфхак прикладывать всё это плотно турникет оплата необязательно чип считаться расстояние сантиметр валидатор,34.0
очень интересный коронавирус беспрецедентный мера борьба московский транспорт новый цифра день мосметро,63.0
рассказывать показывать наш дезинфекция основный задача ваш безопасный поездка,19.0
наш кассир обеспечить антисептик пролонгировать срок действие убивать широкий спектр бактерия вирус напоминать мосметро оплатить проезд бесконтактный банковский карта телефон часами кроме пополнить тройка наш приложение метро москва,49.0
дезинфицировать поверхность мосметро который контактировать пассажир каждый час,28.0
мера профилактика который принимать мосметро,118.0
каждый час дезинфицировать поверхность станция который контактировать пассажир ручка дверь кассовый зона турникет поручень эскалатор апб дезинфицировать каждый час,53.0
напоминать некрасовский линия станция некрасовка станция косино закрытый март март временной ограничение нужный подключить шесть новый станция действовать инфраструктура время закрытие участок быть работать бесплатный компенсационный автобус обычный режим некрасовский линия возобновить работа вторник март утро приносить извинение временной неудобство подробный ссылка,25.0
санкт петербург доехать комсомольский подвезти мочь октябрь год мосметро появиться легендарный красный стрела точнее именной состав посвятить первый фирменный поезд москва ленинград год постоянный экспозиция измениться утратить свой красный окрас стать спокойный бордовый внутри появиться интересный факт архивный фотография коллега железнодорожник неудивительный поймать сокольнический линия дом вокзал красный стрела вагоныпоезд,52.0
профилактика вирусный заболевание начать раздавать перчатка наш кассир получить средство дезинфекция рука памятка соблюдение личный гигиена каждый смена измерять температура допустить работа сотрудник недомогание просить возможность пользоваться бесконтактный способ оплата проезд кроме пополнить тройка мочь наш мобильный приложение метро москва,43.0
сегодня именинник спешить поздравить всё март день рождение эскалатор помочь испечь столько тортик,24.0
день год назад замкнуться первый кольцевой линия мосметро запускать этап течение десять год подобрать фоточка станция кольцевой линия быстро отгадать станция последний фото,25.0
скоро карта тройка появиться свой личный кабинет шанс первый протестировать другой функция обновить приложение метро москва личный кабинет привязать один несколько карта тройка номер телефон следить баланс своевременно пополнять блокировать например потерять карта главное смочь перенести поездка один карта другой сначала функция перенос баланс доступный пользователь система появиться немного поздний принять участие тестирование личный кабинет достаточно написать мы почта тема письмо заявка тестирование сам письмо контактный дать обратный связь модель мобильный устройство который планировать пользоваться,44.0
выходной март закрывать восточный вестибюль станция мосметро текстильщик выход ремонтировать пол потолок стена скрытый они коммуникация вход выход станция пользоваться западный вестибюль выход быть работать кассовый окно пополнить карта заранее приложение метро москва сориентироваться место помочь сотрудник цомп яркий жилет обычный режим восточный вестибюль заработать утро понедельник март,9.0
сегодня хотеть поговорить вы различие первый второй модификация москва первый модификация москва кардинально измениться маска головной вагон отличие свой предшественник получить джедайский меч освещение измениться форма сидение появиться полусидение стоящий пассажир также добавить разъём зарядка гаджет сенсорный монитор точкедва головной вагон часть сидение развернуть поперёк появиться кнопка дверь нравиться тыкать наш машинист нравиться работать система открытие дверь прочный кузов работа сложный погодный условие самый главное сохранить основной фишка преимущество первый модификация второй модификация москва выпустить год эксклюзивный филёвский линия поклацать кнопка вагоныпоезд,49.0
станция воробьёв гора сокольнический линия открыться выставка история культура народ карачаево черкесия увидеть расшитый золото костюм игрушка кувшин музыкальный инструмент другой предмет быт март путь выходить мосметро,8.0
площадка вместо три музыкант вместо тысяча выступление вырасти проект мосметро музыка метро четыре год существование музыка приятный всё это тот сбор заявка участие сезон музыкавметро идти март рука вперёд моспродюсер департаменткультура,36.0
поиграть называться вещество который пропитывать деревянный шпала метро оно защищать воздействие пыль влага другой фактор продлевать срок служба шпала это вещество обладать довольно резкий запах один нравиться другой водиться большинство сходиться мнение мосметро пахнуть именно подсказка наступить герой один рассказ артур конана дойла шерлок холмс благодаря что знаменитый сыщик удаться найти похититель сокровище агра первый правильно ответить наш,89.0
приходить лента просить пройти опрос делать это уважение каждый пользоваться мосметро сказать мы важно ваш мнение это занять несколько минута,0.0
хотеть наш профессионал помочь поездка мосметро ваш близкие сопроводить организовать группа ребёнок легко нужно оставить заявка мобильный приложение метро москва заполнить специальный форма наш сайт также оставить заявка телефон поддержка центр обеспечение мобильность пассажир вызов бесплатный кстати август прошлое год успешно работать горячий смс линия человек нарушение слух ежедневно номер сотрудник цомп ответить вопрос работа метрополитен помочь сориентироваться,20.0
ранний весна поезд хотеть выглядеть ещё свежий красивый,46.0
этот очаровательный женщина дежурный станция некрасовка алёна панченко сегодня утром прийти работа особый настроение готовый принимать поздравление женщина мосметро праздник,24.0
добрый утро планировать провести выходной,51.0
знать нужно сделать экстренный ситуация остановить поезд дело это непростой невозможный знать простой жест который машинист быть железный дорога мосметро звучать одинаково стоп это круговой движение рука ваш глаз метро путь оказаться пассажир предмет рядом сотрудник метрополитен нужно подойти край платформа начать подавать условный сигнал описывать воздух круг рука машинист скорее заметить взять рука яркий например платок обычный пакет забывать собственный безопасность,51.0
март утро март закрытый участок некрасовский линия станция некрасовка станция косино временной ограничение необходимый подключение шесть новый станция действовать инфраструктура время закрытие участок быть работать бесплатный компенсационный автобус обычный режим некрасовский линия возобновить работа вторник март утро приносить извинение временной неудобство подробный ссылка,33.0
рассказывать баклажан сестра ока сам упоминать исправляться спорить вспомнить первый встреча помнить апрель год око впервые выйти линия пассажир декабрь год новый вагон накатывать километр калининский серпуховско тимирязевский линия казаться будущее наступить поезд стать намного тихий комфортный кондиционер каждый вагон дверь маленький экран появиться милый слоник очень внимательный пассажир мочь заметить кнопка дверь некоторый вагон планироваться открывать дверь требование вагон поступать линия высокий пассажиропоток пиковый время режим требование оказаться нужный необходимость кнопка пропасть перестать устанавливать модернизация всё равно остаться вопрос окрас дверь нравиться обычный полностью синий дверь вагоныпоезд,78.0
желание узнавать новый созерцать прекрасный карта тройка мочь интересоваться угодный современный искусство техника цвета котик сразу весь одновременно карта тройка точно найтись занятие душа баланс тариф кошелёк оплатить проход музей советский игровой автомат московский зоопарк московский музей современный искусство государственный дарвиновский музей подробность ещё возможность,13.0
